10.143.2.4 - - [22/Jan/2022:07:26:48 +0000] "POST /wp-cron.php?doing_wp_cron=1642836408.1728169918060302734375 HTTP/1.1" 200 150 "-" "WordPress/5.8.3; https://intranet.smith.russellmitchell.com"
172.19.131.174 - - [22/Jan/2022:07:48:19 +0000] "GET /wp-content/themes/go/dist/css/style-shared.min.css?ver=1.5.2 HTTP/1.1" 200 23204 "http://intranet.smith.russellmitchell.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
172.19.131.174 - - [22/Jan/2022:07:48:20 +0000] "GET /wp-includes/js/wp-emoji-release.min.js?ver=5.8.3 HTTP/1.1" 200 5265 "http://intranet.smith.russellmitchell.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.143.3.65 - - [22/Jan/2022:07:48:46 +0000] "GET / HTTP/1.1" 200 6202 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:48:46 +0000] "GET /wp-includes/css/dist/block-library/style.min.css?ver=5.8.3 HTTP/1.1" 200 10846 "http://intranet.smith.russellmitchell.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:48:46 +0000] "GET /wp-includes/js/wp-embed.min.js?ver=5.8.3 HTTP/1.1" 200 1099 "http://intranet.smith.russellmitchell.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:48:46 +0000] "GET /wp-content/themes/go/dist/css/design-styles/style-traditional.min.css?ver=1.5.2 HTTP/1.1" 200 1412 "http://intranet.smith.russellmitchell.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:48:46 +0000] "GET /wp-content/themes/go/dist/js/frontend.min.js?ver=1.5.2 HTTP/1.1" 200 2916 "http://intranet.smith.russellmitchell.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:48:46 +0000] "GET /wp-includes/js/wp-emoji-release.min.js?ver=5.8.3 HTTP/1.1" 200 5265 "http://intranet.smith.russellmitchell.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:48:46 +0000] "GET /wp-content/themes/go/dist/css/style-shared.min.css?ver=1.5.2 HTTP/1.1" 200 23204 "http://intranet.smith.russellmitchell.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:48:46 +0000] "GET /favicon.ico HTTP/1.1" 404 396 "http://intranet.smith.russellmitchell.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:51:40 +0000] "GET /?p=5 HTTP/1.1" 200 28020 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:51:41 +0000] "GET /wp-includes/css/dist/block-library/style.min.css?ver=5.8.3 HTTP/1.1" 200 10934 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:51:41 +0000] "GET /wp-content/plugins/wpdiscuz/themes/default/style.css?ver=7.0.4 HTTP/1.1" 200 19726 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:51:41 +0000] "GET /wp-content/plugins/wpdiscuz/assets/third-party/font-awesome-5.13.0/css/fa.min.css?ver=7.0.4 HTTP/1.1" 200 2888 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:51:41 +0000] "GET /wp-content/plugins/wpdiscuz/assets/css/wpdiscuz-combo.min.css?ver=5.8.3 HTTP/1.1" 200 7375 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:51:41 +0000] "GET /wp-includes/js/wp-emoji-release.min.js?ver=5.8.3 HTTP/1.1" 200 5331 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:51:41 +0000] "GET /wp-content/themes/go/dist/css/design-styles/style-traditional.min.css?ver=1.5.2 HTTP/1.1" 200 2009 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:51:41 +0000] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2 HTTP/1.1" 200 5146 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:51:41 +0000] "GET /wp-includes/js/comment-reply.min.js?ver=5.8.3 HTTP/1.1" 200 1702 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:51:41 +0000] "GET /wp-includes/js/wp-embed.min.js?ver=5.8.3 HTTP/1.1" 200 1120 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:51:41 +0000] "GET /wp-content/themes/go/dist/js/frontend.min.js?ver=1.5.2 HTTP/1.1" 200 2981 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:51:41 +0000] "GET /wp-includes/js/jquery/jquery.min.js?ver=3.6.0 HTTP/1.1" 200 31953 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:51:41 +0000] "GET /wp-content/themes/go/dist/css/style-shared.min.css?ver=1.5.2 HTTP/1.1" 200 23889 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:51:41 +0000] "GET /wp-content/plugins/wpdiscuz/assets/js/wpdiscuz-combo.min.js?ver=7.0.4 HTTP/1.1" 200 71266 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:51:41 +0000] "GET /wp-content/plugins/wpdiscuz/themes/default/css/fonts/sqr721c-webfont.woff2 HTTP/1.1" 200 18908 "https://intranet.smith.russellmitchell.com/wp-content/plugins/wpdiscuz/themes/default/style.css?ver=7.0.4" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:51:41 +0000] "GET /wp-content/plugins/wpdiscuz/assets/third-party/font-awesome-5.13.0/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 13874 "https://intranet.smith.russellmitchell.com/wp-content/plugins/wpdiscuz/assets/third-party/font-awesome-5.13.0/css/fa.min.css?ver=7.0.4" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:51:41 +0000] "GET /wp-content/plugins/wpdiscuz/assets/third-party/font-awesome-5.13.0/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 79823 "https://intranet.smith.russellmitchell.com/wp-content/plugins/wpdiscuz/assets/third-party/font-awesome-5.13.0/css/fa.min.css?ver=7.0.4" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:51:41 +0000] "GET /wp-content/plugins/wpdiscuz/assets/third-party/font-awesome-5.13.0/webfonts/fa-brands-400.woff2 HTTP/1.1" 200 76991 "https://intranet.smith.russellmitchell.com/wp-content/plugins/wpdiscuz/assets/third-party/font-awesome-5.13.0/css/fa.min.css?ver=7.0.4" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:51:41 +0000] "GET /favicon.ico HTTP/1.1" 404 418 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
::1 - - [22/Jan/2022:07:51:46 +0000] "OPTIONS * HTTP/1.0" 200 110 "-" "Apache/2.4.29 (Ubuntu) OpenSSL/1.1.1 (internal dummy connection)"
10.143.3.65 - - [22/Jan/2022:07:54:51 +0000] "GET /wp-content/plugins/wpdiscuz/assets/img/loading.gif HTTP/1.1" 200 4069 "https://intranet.smith.russellmitchell.com/wp-content/plugins/wpdiscuz/themes/default/style.css?ver=7.0.4" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:54:51 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 5493 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:54:52 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 549 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.3.65 - - [22/Jan/2022:07:55:39 +0000] "GET / HTTP/1.1" 200 6202 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.143.2.25 - - [22/Jan/2022:08:05:45 +0000] "GET /?p=5 HTTP/1.1" 200 27937 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.143.2.25 - - [22/Jan/2022:08:05:46 +0000] "GET /wp-content/plugins/wpdiscuz/assets/third-party/font-awesome-5.13.0/css/fa.min.css?ver=7.0.4 HTTP/1.1" 200 3464 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.143.2.25 - - [22/Jan/2022:08:05:46 +0000] "GET /wp-content/plugins/wpdiscuz/assets/css/wpdiscuz-combo.min.css?ver=5.8.3 HTTP/1.1" 200 6799 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.143.2.25 - - [22/Jan/2022:08:05:46 +0000] "GET /wp-includes/css/dist/block-library/style.min.css?ver=5.8.3 HTTP/1.1" 200 10934 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.143.2.25 - - [22/Jan/2022:08:05:46 +0000] "GET /wp-content/themes/go/dist/css/design-styles/style-traditional.min.css?ver=1.5.2 HTTP/1.1" 200 1433 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.143.2.25 - - [22/Jan/2022:08:05:46 +0000] "GET /wp-content/plugins/wpdiscuz/themes/default/style.css?ver=7.0.4 HTTP/1.1" 200 20302 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.143.2.25 - - [22/Jan/2022:08:05:46 +0000] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2 HTTP/1.1" 200 4570 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.143.2.25 - - [22/Jan/2022:08:05:46 +0000] "GET /wp-content/themes/go/dist/css/style-shared.min.css?ver=1.5.2 HTTP/1.1" 200 23313 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.143.2.25 - - [22/Jan/2022:08:05:46 +0000] "GET /wp-includes/js/jquery/jquery.min.js?ver=3.6.0 HTTP/1.1" 200 31377 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.143.2.25 - - [22/Jan/2022:08:05:46 +0000] "GET /wp-includes/js/wp-emoji-release.min.js?ver=5.8.3 HTTP/1.1" 200 5331 "https://intranet.smith.russellmitchell.com/?p=5" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.143.2.25 - - [22/Jan/2022:08:05:46 +0000] "GET /wp-content/plugins/wpdiscuz/themes/default/css/fonts/sqr721c-webfont.woff2 HTTP/1.1" 200 18908 "https://intranet.smith.russellmitchell.com/wp-content/plugins/wpdiscuz/themes/default/style.css?ver=7.0.4" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.143.2.25 - - [22/Jan/2022:08:05:46 +0000] "GET /wp-content/plugins/wpdiscuz/assets/third-party/font-awesome-5.13.0/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 79823 "https://intranet.smith.russellmitchell.com/wp-content/plugins/wpdiscuz/assets/third-party/font-awesome-5.13.0/css/fa.min.css?ver=7.0.4" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.143.2.25 - - [22/Jan/2022:08:05:46 +0000] "GET /wp-content/plugins/wpdiscuz/assets/third-party/font-awesome-5.13.0/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 13874 "https://intranet.smith.russellmitchell.com/wp-content/plugins/wpdiscuz/assets/third-party/font-awesome-5.13.0/css/fa.min.css?ver=7.0.4" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
